16.40.;228;г. Всеволожск, Дорога Жизни, 5 км 500м, музей-усадьба "Приютино";Из СПб;30.583316, 60.012896;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%205%20%D0%BA%D0%BC%20500%D0%BC%2C%20%D0%BC%D1%83%D0%B7%D0%B5%D0%B9-%D1%83%D1%81%D0%B0%D0%B4%D1%8C%D0%B1%D0%B0%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%205%20%D0%BA%D0%BC%20500%D0%BC%2C%20%D0%BC%D1%83%D0%B7%D0%B5%D0%B9-%D1%83%D1%81%D0%B0%D0%B4%D1%8C%D0%B1%D0%B0%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%20%D0%911.jpg
16.43.;229;г. Всеволожск, Дорога Жизни,  п. Приютино, 5 км 920 м;Из СПб;30.585001, 60.013481;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%20%D0%BF.%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%205%20%D0%BA%D0%BC%20920%20%D0%BC%2C%20%D0%90111.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%20%20%D0%BF.%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%205%20%D0%BA%D0%BC%20920%20%D0%BC%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
16.44.;230;г. Всеволожск, Дорога Жизни, 6 км 050 м;Из СПб;30.587136, 60.014324;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%206%20%D0%BA%D0%BC%20050%20%D0%BC%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%206%20%D0%BA%D0%BC%20050%20%D0%BC%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
16.46.;231;г. Всеволожск, Дорога Жизни, п. Приютино, АЗС "Neste",  6 км 900 м;В СПб;30.60015, 60.019921;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%20%D0%BF.%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%20%D0%90%D0%97%D0%A1%20Neste%2C%206%20%D0%BA%D0%BC%20900%20%D0%BC%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%20%D0%BF.%20%D0%9F%D1%80%D0%B8%D1%8E%D1%82%D0%B8%D0%BD%D0%BE%2C%20%D0%90%D0%97%D0%A1%20Neste%2C%206%20%D0%BA%D0%BC%20900%20%D0%BC%2C%20%D0%91.jpg
16.8.;232;г. Всеволожск, Дорога Жизни, 9 км 175 м (напротив ресторана "Рут Деви", рядом с районной больницей);Из СПб;30.630845, 60.032533;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%209%20%D0%BA%D0%BC%20175%20%D0%BC%20%28%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D1%80%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D0%B0%20%D0%A0%D1%83%D1%82%20%D0%94%D0%B5%D0%B2%D0%B8%2C%20%D1%80%D1%8F%D0%B4%D0%BE%D0%BC%20%D1%81%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D0%B5%D0%B9%29.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C%209%20%D0%BA%D0%BC%20175%20%D0%BC%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
16.42.;233;г. Всеволожск, Дорога Жизни,11 км, 600 м;В СПб;30.668364, 60.038813;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%96%D0%B8%D0%B7%D0%BD%D0%B8%2C11%20%D0%BA%D0%BC%2C%20600%20%D0%BC%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg, http://elvispiter.ru/images/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8%2011%D0%BA%D0%BC%20%D0%91.jpg
16.10.;234;г. Всеволожск, пересечение Колтушского ш. и Ленинградской ул., напротив магазина "Пятёрочка";;30.640201, 60.028727;А;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%88.%20%D0%B8%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%BE%D0%B9%20%D1%83%D0%BB.%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%9F%D1%8F%D1%82%D1%91%D1%80%D0%BE%D1%87%D0%BA%D0%B0.jpg
16.47.;235;г. Всеволожск, Ленинградская ул., у магазина "пятерочка";;30.633828, 60.027991;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F%20%D1%83%D0%BB.%2C%20%D1%83%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%9F%D1%8F%D1%82%D0%B5%D1%80%D0%BE%D1%87%D0%BA%D0%B0%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F%20%D1%83%D0%BB.%2C%20%D1%83%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%9F%D1%8F%D1%82%D0%B5%D1%80%D0%BE%D1%87%D0%BA%D0%B0%2C%20%D0%91.jpg
16.12.;236;г. Всеволожск, перекресток Колтушского ш. и  Октябрьского пр.;Из СПб;30.657495, 60.020044;Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%BA%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%88.%20%D0%B8%20%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80.jpg
16.49.;411;г. Всеволожск, перекресток Колтушского ш. и  Октябрьского пр., справа;;30.658337, 60.020195;А;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%BA%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%88.%20%D0%B8%20%20%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D0%BF%D1%80.%20%D0%9F%D0%A0%D0%98%D0%97%D0%9C%D0%90.jpg
16.45.;237;г. Всеволожск, Колтушское ш. д. 97 , автобусная остановка, у ДК;;30.644599, 60.025817;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%20%D0%B4.%2097%20%2C%20%D0%B0%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%2C%20%D1%83%20%D0%94%D0%9A%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%20%D0%B4.%2097%20%2C%20%D0%B0%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%D0%BD%D0%B0%D1%8F%20%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%2C%20%D1%83%20%D0%94%D0%9A%2C%20%D0%91.jpg
16.24.;238;п. Кальтино, эстакада, 34 км 050 м, Колтушское шоссе;В СПб;30.655779, 59.985059;А, Б;http://elvispiter.ru/images/LOELBB1624A.jpg, http://elvispiter.ru/images/LOELBB1624B.jpg
16.48.;239;п. Кальтино, эстакада, 34 км 700 м, Колтушское шоссе ;В СПб;30.655489, 59.98455;А, Б;http://elvispiter.ru/images/LOELBB1648A.jpg, http://elvispiter.ru/images/LOELBB1648B.jpg
16.25.;240;Колтушское ш., бывш. Пост ГАИ, развилка  на Разметелево, Всеволожск, Воейково и Колтуши;Из СПб;30.662978, 59.936986;А;http://elvispiter.ru/images/LOELBB1625A.jpg
16.21.;241;г. Всеволожск, Мельничный Ручей, Колтушское ш., у Промкомбината, 250 м до ж/д переезда ;Из СПб;30.6661, 60.012568;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%A0%D1%83%D1%87%D0%B5%D0%B9%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20%D1%83%20%D0%9F%D1%80%D0%BE%D0%BC%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%82%D0%B0%2C%20250%20%D0%BC%20%D0%B4%D0%BE%20%D0%B6%D0%B4%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B5%D0%B7%D0%B4%D0%B0%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%A0%D1%83%D1%87%D0%B5%D0%B9%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20%D1%83%20%D0%9F%D1%80%D0%BE%D0%BC%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%82%D0%B0%2C%20250%20%D0%BC%20%D0%B4%D0%BE%20%D0%B6%D0%B4%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B5%D0%B7%D0%B4%D0%B0%2C%20%D0%91.jpg
16.22.;242;г. Всеволожск, Мельничный Ручей, Колтушское ш., кафе Пискари, 250 м до ж/д переезда;В СПб;30.666379, 60.012718;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%A0%D1%83%D1%87%D0%B5%D0%B9%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20%D0%BA%D0%B0%D1%84%D0%B5%20%D0%9F%D0%B8%D1%81%D0%BA%D0%B0%D1%80%D0%B8%2C%20250%20%D0%BC%20%D0%B4%D0%BE%20%D0%B6%D0%B4%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B5%D0%B7%D0%B4%D0%B0%2C%20%D0%90.jpg, http://elvispiter.ru/images/16.22_b.jpg
16.34.;243;г. Всеволожск, Колтушское ш., поворот к автом.заводу "ФОРД" и микрорайону "Южный";В СПб;30.659974, 59.995203;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BA%20%D0%B0%D0%B2%D1%82%D0%BE%D0%BC.%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D1%83%20%D0%A4%D0%9E%D0%A0%D0%94%20%D0%B8%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83%20%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9%2C%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BA%20%D0%B0%D0%B2%D1%82%D0%BE%D0%BC.%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D1%83%20%D0%A4%D0%9E%D0%A0%D0%94%20%D0%B8%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83%20%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9%2C%20%D0%91.jpg
16.41.;244;г. Всеволожск, Колтушское ш., 200 м до поворота к автом.заводу "ФОРД" и микрорайону "Южный";Из СПб;30.66109, 59.998981;А, Б;http://elvispiter.ru/images/%2816.41%20%D0%90%29%20%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20200%20%D0%BC%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BA%20%D0%B0%D0%B2%D1%82%D0%BE%D0%BC.%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D1%83%20%3D%D0%A4%D0%9E%D0%A0%D0%94%3D%20%D0%B8%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83%20%3D%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9%3D%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88.%2C%20200%20%D0%BC%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BA%20%D0%B0%D0%B2%D1%82%D0%BE%D0%BC.%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D1%83%20%D0%A4%D0%9E%D0%A0%D0%94%20%D0%B8%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83%20%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1..JPG
17.15.;558;г. Кириши, центральный въезд, АЗС =Сургутнефтегаз=,  напротив стройбазы;В СПб;31.975792, 59.459255;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%A1%D1%83%D1%80%D0%B3%D1%83%D1%82%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%B3%D0%B0%D0%B7%3D%2C%20%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%B1%D0%B0%D0%B7%D1%8B%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%A1%D1%83%D1%80%D0%B3%D1%83%D1%82%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%B3%D0%B0%D0%B7%3D%2C%20%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%B1%D0%B0%D0%B7%D1%8B%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg
17.1.;245;г. Кириши , пр. Ленина, 5;;32.015991, 59.456535;А, Б;http://elvispiter.ru/images/17.1_a.jpg, http://elvispiter.ru/images/17.1_%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%BF%D1%80.%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0%205%20_%D0%91.jpg
17.4.;246;г. Кириши, пост ГАИ, въезд в город из СПб, г. Волхов и Московского шоссе;В СПб;31.989448, 59.45937;А, Б;http://elvispiter.ru/images/17.4_a.jpg, http://elvispiter.ru/images/17.4_b.jpg
17.5.;247;г. Кириши, пр. Героев - ул. Строителей;;32.026919, 59.444965;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%BF%D1%80.%20%D0%93%D0%B5%D1%80%D0%BE%D0%B5%D0%B2%20-%20%D1%83%D0%BB.%20%D0%A1%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%D0%90.JPG, http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%BF%D1%80.%20%D0%93%D0%B5%D1%80%D0%BE%D0%B5%D0%B2%20-%20%D1%83%D0%BB.%20%D0%A1%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%20%D0%91.jpg
17.13.;425;г. Кириши, Волховская набережная, дом 9, напротив площади Ленина;В СПб;32.00437, 59.450159;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%92%D0%BE%D0%BB%D1%85%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BD%D0%B0%D0%B1%D0%B5%D1%80%D0%B5%D0%B6%D0%BD%D0%B0%D1%8F%2C%20%D0%B4%D0%BE%D0%BC%209%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D0%B8%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0.JPG, http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%92%D0%BE%D0%BB%D1%85%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BD%D0%B0%D0%B1%D0%B5%D1%80%D0%B5%D0%B6%D0%BD%D0%B0%D1%8F%2C%20%D0%B4%D0%BE%D0%BC%209%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D0%B8%20%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B0..JPG
17.6.;248;г. Кириши, пр. Победы, жд вокзал;Из СПб;32.028592, 59.455268;А, Б;http://elvispiter.ru/images/17.6_a.jpg, http://elvispiter.ru/images/17.6_b.jpg
17.14.;426;г. Кириши, пр. Победы, 27, 200м до поворота к ТРК Кириши Плаза;;32.048877, 59.444438;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%BF%D1%80.%20%D0%9F%D0%BE%D0%B1%D0%B5%D0%B4%D1%8B%2C%2027%2C%20200%D0%BC%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BA%20%D0%A2%D0%A0%D0%9A%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%D0%9F%D0%BB%D0%B0%D0%B7%D0%B0..JPG, http://elvispiter.ru/images/%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D0%BF%D1%80.%20%D0%9F%D0%BE%D0%B1%D0%B5%D0%B4%D1%8B%2C%2027%2C%20200%D0%BC%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BA%20%D0%A2%D0%A0%D0%9A%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%D0%9F%D0%BB%D0%B0%D0%B7%D0%B0.JPG
17.7.;249;г. Кириши, ул. Ленинградская  (очистные сооружения);Из СПб;32.007575, 59.457355;А, Б;http://elvispiter.ru/images/17.7_a.jpg, http://elvispiter.ru/images/17.7_b.jpg
17.8.;250;г. Кириши, пр. Героев-пр. Победы, выезд из города, у памятника "пушка", из города;;32.05108, 59.442507;А, Б;http://elvispiter.ru/images/17.8_a.jpg, http://elvispiter.ru/images/17.8_b.jpg
17.11.;251;г. Кириши, шоссе Энтузиастов (к Киришской ГРЭС, ООО КИНЕФ ОАО Сургутнефтегаз);;32.030716, 59.46747;А, Б;http://elvispiter.ru/images/17.11_a.jpg, http://elvispiter.ru/images/%2817.11%20%D0%91%29%20%D0%B3.%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D0%B8%2C%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%20%D0%AD%D0%BD%D1%82%D1%83%D0%B7%D0%B8%D0%B0%D1%81%D1%82%D0%BE%D0%B2%20%28%D0%BE%D1%82%20%D0%9A%D0%B8%D1%80%D0%B8%D1%88%D1%81%D0%BA%D0%BE%D0%B9%20%D0%93%D0%A0%D0%AD%D0%A1%2C%20%D0%9E%D0%9E%D0%9E%20%D0%9A%D0%98%D0%9D%D0%95%D0%A4%20%D0%9E%D0%90%D0%9E%20%D0%A1%D1%83%D1%80%D0%B3%D1%83%D1%82%D0%BD%D0%B5%D1%84%D1%82%D0%B5%D0%B3%D0%B0%D0%B7%29-%D0%91-2%20%282%29.jpg
